,epoch,pm10_wadow,pm10_piastow,pm10_krasinskiego,pm10_swoszowice,pm10_zloty_rog,pm10_kurdwanow,pm10_dietla,pm25_krasinskiego,pm25_kurdwanow
358,1452888000,,55.9527,62.6781,,50.6241,65.2232,55.23,52.0241,48.9044
359,1452891600,,54.8403,72.9352,,47.4591,47.3303,62.15,61.459,42.2038
360,1452895200,,45.2661,76.6233,,42.2897,51.5368,55.25,57.5626,44.904
361,1452898800,,44.1669,68.1422,,50.481,50.0551,52.48,54.014,44.304
362,1452902400,,47.5424,46.6926,,38.1405,46.6682,40.16,38.906,44.904
363,1452906000,,48.6924,58.3011,,51.4337,47.843,58.24,49.1135,46.6042
364,1452909600,,54.2793,56.6093,,45.7539,45.9592,54.56,47.4005,42.5038
365,1452913200,,35.0857,51.9393,,37.6615,50.722,49.54,43.5705,41.5037
366,1452916800,,25.1095,39.7121,,30.0222,40.1291,32.2,32.0166,38.6035
367,1452920400,,24.6443,34.5892,,25.8828,33.8993,27.94,28.5216,32.5029
368,1452924000,,32.1127,32.8659,,23.5927,27.3193,27.6,27.0875,26.1594
369,1452927600,,32.5429,30.823,,29.7038,37.8644,25.63,25.2095,26.6024
370,1452931200,,29.3222,34.4708,,31.8895,35.9631,32.74,27.6303,30.8028
371,1452934800,,29.0943,29.2734,,41.3458,42.7334,26.56,23.8979,28.0025
372,1452938400,,26.4662,32.6061,,30.4828,27.5259,30.37,27.095,26.3494
373,1452942000,,28.6477,34.5946,,30.6369,33.1272,32.46,28.5224,31.4028
374,1452945600,,17.8671,38.1757,,22.4971,30.3156,23.21,22.9793,30.0027
375,1452949200,,26.5338,28.1081,,15.5423,33.0712,27.93,23.098,18.6017
376,1452952800,,17.2695,29.4436,,28.5803,34.3062,24.25,24.6834,29.5027
377,1452956400,,26.9178,40.3668,,36.3944,30.7884,38.37,31.842,28.3025
378,1452960000,,25.8803,103.377,,38.5314,34.9293,32.89,41.0161,29.5027
379,1452963600,,31.1498,124.347,,42.1431,35.9761,53.09,52.1534,34.4031
380,1452967200,,24.9152,117.644,,42.5441,41.0262,65.22,50.1357,29.7027
381,1452970800,,35.9892,110.838,,54.1544,33.5072,79.82,46.661,25.7023
382,1452974400,,60.1093,122.962,,84.6304,68.005,86.92,57.3713,59.5054
383,1452978000,,90.0812,148.811,,125.472,88.7936,88.28,76.0392,69.6063
384,1452981600,,84.8019,142.994,,105.721,137.137,99.51,88.7159,123.311
385,1452985200,,108.458,136.695,,90.2475,160.43,99.47,91.3077,148.813
386,1452988800,,117.165,128.605,,96.0114,160.176,102.3,92.4291,135.612
387,1452992400,,92.8575,124.105,,79.8007,112.797,100.8,89.7296,103.709
388,1452996000,,63.7046,118.732,,74.2536,96.9338,77.01,86.8259,79.0071
389,1452999600,,69.1872,88.0896,,70.1494,62.4977,59.87,62.1054,50.9046
390,1453003200,,58.4035,48.3292,,51.5211,29.0545,42.85,26.9552,23.8021
391,1453006800,,48.7721,57.8843,,59.3943,30.229,42.06,27.4443,22.702
392,1453010400,,47.4817,54.8402,,32.5928,50.5706,43.38,30.6014,39.5036
393,1453014000,,33.9824,65.1938,,40.9574,39.7981,57.19,31.5214,28.1025
394,1453017600,,30.9087,70.7967,,36.5681,40.7169,63.14,36.3356,31.9029
395,1453021200,,31.984,83.6222,,30.8782,42.0747,68.14,42.4698,36.9033
396,1453024800,,44.3186,82.3235,,28.1655,39.5389,63.47,38.8969,31.9029
397,1453028400,,65.535,98.8479,,41.7607,37.1755,79.21,46.9529,30.9028
398,1453032000,,47.867,93.8214,,41.0092,50.9958,69.76,48.1459,38.6035
399,1453035600,,45.7104,73.2827,,33.4754,24.3911,73.18,34.5371,22.702
400,1453039200,,35.092,68.6451,,35.1763,22.0848,75.77,29.3388,20.3018
401,1453042800,,34.0355,71.5259,,31.0453,21.9078,64.32,29.2685,17.4016
402,1453046400,,27.4986,84.2707,,49.2824,31.6494,59.95,38.4766,23.0021
403,1453050000,,26.2474,79.5261,,33.9385,34.633,69.88,41.6866,30.0027
404,1453053600,,35.3571,104.494,,40.0433,40.0087,84.07,52.6887,31.2028
405,1453057200,,38.6427,114.717,,42.8812,61.4717,76.62,58.8244,42.8039
406,1453060800,,53.9703,120.98,,80.7684,74.0069,81.96,67.8646,61.4055
407,1453064400,,95.3579,110.251,,101.651,99.0862,68.77,65.8,79.8072
408,1453068000,,84.5117,137.058,,104.978,93.9077,111.9,95.0913,83.5075
409,1453071600,,115.107,97.4304,,85.6648,96.9359,81.47,73.5021,89.9081
410,1453075200,,104.694,71.9901,,68.2364,79.5988,66.51,53.2647,66.606
411,1453078800,,75.905,83.5301,,73.6653,80.6384,71.71,65.3555,70.6064
412,1453082400,,64.4961,91.2114,,84.1376,90.3278,75.95,75.693,77.307
413,1453086000,,59.9255,96.75,,65.5369,85.6795,74.38,80.1481,72.7065
414,1453089600,,35.7771,89.9078,,44.8309,83.2907,75.25,73.0908,74.9067
415,1453093200,,30.3003,84.1611,,32.135,86.4908,67.6,68.1723,74.3067
416,1453096800,,30.6976,91.8306,,51.6806,97.9904,73.5,75.6045,86.9078
417,1453100400,,32.1318,122.31,,75.9859,107.622,105.7,101.505,98.4089
418,1453104000,,45.0462,141.513,,84.4852,122.85,127.1,116.987,111.91
419,1453107600,,48.6298,150.826,,115.475,101.866,145.9,124.854,90.5081
420,1453111200,,31.8181,80.4457,,92.2666,96.8205,80.62,66.9143,82.4074
421,1453114800,,19.5199,62.2586,,32.2928,79.8314,59.37,48.6063,64.0058
422,1453118400,,27.3245,38.1221,,24.3987,40.1413,26.19,27.6991,29.0026
423,1453122000,,37.4419,49.5147,,39.6479,40.9065,50.98,37.7818,26.1023
424,1453125600,,28.3821,60.7642,,47.8385,50.627,71.7,45.0652,37.8034
425,1453129200,,49.8463,62.2095,,45.3926,81.0182,62.38,49.3615,64.6058
426,1453132800,,44.4424,126.445,,75.8089,128.551,113.2,102.865,106.71
427,1453136400,,66.5211,141.874,,107.605,159.146,125.1,116.396,133.712
428,1453140000,,86.2543,121.462,,94.5367,118.991,117.2,99.612,103.409
429,1453143600,,95.6269,111.975,,104.749,119.613,103.3,92.3742,102.309
430,1453147200,,78.4681,131.067,,115.422,148.833,116,105.423,133.412
431,1453150800,,80.6766,144.905,,138.345,150.536,128.2,117.014,132.812
432,1453154400,,68.2018,153.579,,175.541,165.653,142,126.698,144.513
433,1453158000,,56.17,161.823,,161.988,166.59,154.5,134.424,144.813
434,1453161600,,88.9113,169.727,,168.206,174.255,162.2,141.889,145.113
435,1453165200,,117.042,174.146,,182.392,177.705,166.1,145.665,152.014
436,1453168800,,83.7595,182.293,,181.438,179.639,184.6,152.94,157.214
437,1453172400,,51.4127,154.826,,154.764,156.56,168.6,129.754,137.612
438,1453176000,,52.8508,66.1214,,61.6769,191.436,50.86,55.978,168.415
439,1453179600,,44.3188,56.6505,,53.1579,155.351,50.24,47.5502,135.512
440,1453183200,,42.8681,57.1244,,48.2485,118.328,47.92,47.6734,94.5085
441,1453186800,,45.813,60.3764,,53.0268,148.125,55.2,49.806,127.611
442,1453190400,,52.7402,73.0843,,65.056,163.299,59.24,57.3116,141.213
443,1453194000,,56.8164,100.309,,60.9868,123.377,82.56,80.9185,110.81
444,1453197600,,73.0738,136.61,,83.7219,134.321,98.09,110.884,117.711
445,1453201200,,65.0658,115.631,,77.0489,83.6307,84.46,89.8688,73.1066
446,1453204800,,69.673,317.283,,83.8831,111.964,116.7,95.9175,96.2087
447,1453208400,,84.8343,373.568,,79.3197,84.4409,104.4,110.191,72.5065
448,1453212000,,55.6487,189.839,,79.5154,86.773,109.2,82.9544,66.206
449,1453215600,,64.4242,359.485,,94.3804,101.609,122.6,91.5003,77.307
450,1453219200,,88.4632,228.41,,109.816,116.112,138,105.948,90.6082
451,1453222800,,142.792,297.816,,131.226,151.944,140,131.467,116.11
452,1453226400,,199.381,276.656,,118.66,157.043,150.5,134.49,123.811
453,1453230000,,221.338,213.905,,88.4387,124.938,145,95.3379,100.209
454,1453233600,,224.184,198.788,,88.0865,108.581,139.2,97.2738,77.607
455,1453237200,,220.223,195.856,,117.477,128.066,123.5,101.29,101.409
456,1453240800,,219.603,162.98,,109.77,95.2042,119.3,104.86,80.6073
457,1453244400,,130.9,123.412,,155.185,89.4941,111.5,90.1872,67.3061
458,1453248000,,183.595,131.763,,174.517,76.194,96.34,95.8167,60.3054
459,1453251600,,192.153,172.84,,168.539,82.7367,78.53,138.404,61.3055
460,1453255200,,194.686,189.515,,150.167,97.4048,88.45,150.753,79.5072
461,1453258800,,165.864,188.374,,140.941,106.341,97.65,149.702,92.4083
462,1453262400,,154.564,187.287,,143.613,108.658,101,144.251,86.9078
463,1453266000,,109.657,199.003,,131.036,93.1324,128.2,148.81,79.4079
464,1453269600,,111.488,191.145,,140.507,148.197,171.8,142.029,119.911
465,1453273200,,132.481,190.483,,147.872,190.327,163.3,137.438,141.813
466,1453276800,,154.177,200.165,,153.217,181.309,157.5,139.339,137.112
467,1453280400,,139.386,210.037,,174.658,201.153,172.6,147.218,162.015
468,1453284000,,107.981,212.831,,137.075,159.876,183.9,129.13,131.612
469,1453287600,,101.238,222.373,,101.378,137.827,189.4,117.859,84.8076
470,1453291200,,103.892,215.241,,106.308,144.193,,126.694,102.809
471,1453294800,,100.619,234.852,,73.1074,129.12,174.9,121.306,86.7078
472,1453298400,,65.2508,138.636,,48.7556,100.157,110.2,69.7584,69.0062
473,1453302000,,40.4709,64.7104,,42.1391,57.6862,48.91,45.3433,40.0036
474,1453305600,,38.1428,51.6233,,40.0647,49.3798,46.07,42.2302,46.2042
475,1453309200,,47.614,60.866,,45.6739,53.2389,58.02,50.1553,46.6042
476,1453312800,,56.3207,65.1535,,57.4989,62.9118,55.62,54.3163,55.605
477,1453316400,,61.6301,67.4929,,57.5427,67.6593,60.74,56.6289,55.105
478,1453320000,,62.3361,76.9041,,66.1177,73.7936,66.94,64.3439,59.2053
479,1453323600,,65.2435,76.5128,,70.1335,63.6881,67.1,64.4324,59.2053
480,1453327200,,65.8765,75.0324,,73.2229,68.9718,72.54,63.0542,60.0054
481,1453330800,,78.56,83.2932,,77.7034,91.2827,82.44,69.0259,76.9069
482,1453334400,,81.7216,79.2602,,84.7988,96.7302,77.6,65.9345,83.0075
483,1453338000,,91.9122,82.1542,,80.599,96.8563,79.75,68.8149,87.9079
484,1453341600,,84.4528,77.9773,,77.0638,90.1747,72.27,65.0167,78.007
485,1453345200,,79.6273,85.1421,,77.1774,91.7965,76.89,68.0347,76.7069
486,1453348800,,71.2382,94.9437,,66.6624,88.316,78.44,70.2052,74.8067
487,1453352400,,75.3555,100.593,,69.5944,78.5176,83.4,69.9376,69.8063
488,1453356000,,76.0462,107.482,,74.2888,83.5586,86.97,76.8852,64.2058
489,1453359600,,64.8536,91.5471,,56.2477,74.0751,89.09,66.9151,59.6054
490,1453363200,,35.468,60.437,,44.0095,68.4987,61.18,46.2725,58.9053
491,1453366800,,25.3267,37.4859,,29.3232,57.6566,30.94,29.7895,49.8045
492,1453370400,,13.2191,32.1455,,24.0829,27.4297,31.47,25.7267,27.3025
493,1453374000,,23.5905,45.9257,,32.7139,48.9428,46.27,34.7602,34.0031
494,1453377600,,37.8077,53.2256,,41.4111,44.4484,48.09,41.4779,38.1034
495,1453381200,,39.8985,51.7102,,46.0928,45.2413,48.88,39.1941,40.4036
496,1453384800,,34.8489,57.8851,,34.5259,51.6239,48.36,43.343,45.6041
497,1453388400,,35.9268,52.2463,,34.9672,39.813,53.48,41.0924,38.0354
498,1453392000,,32.4398,58.3186,,37.4705,51.8544,54.11,46.7186,39.9036
499,1453395600,,41.1497,58.1168,,38.9903,58.2225,42.42,46.4063,52.0047
500,1453399200,,39.8676,69.5884,,48.6392,73.4103,60.88,56.0196,59.2053
501,1453402800,,52.6772,60.2913,,54.19,64.2821,60.39,50.6891,52.8048
502,1453406400,,54.1222,70.8538,,61.0971,71.3054,58.46,59.352,61.9056
503,1453410000,,58.6471,70.2421,,54.4059,68.8345,60.67,59.2039,61.9056
504,1453413600,,38.765,63.1011,,40.2431,75.8535,61.62,52.4762,58.4053
505,1453417200,,33.65,39.5226,,34.8988,59.9972,37.82,32.3757,40.2036
506,1453420800,,37.1939,36.1609,,30.9769,65.638,35.47,30.6981,49.2
507,1453424400,,36.7628,56.4417,,42.6301,92.12,47.56,47.3672,57.9
508,1453428000,,55.8807,70.6862,,56.3163,80.8955,57.12,59.1275,57.2
509,1453431600,,49.4572,66.4838,,56.0991,82.5415,60.32,56.0423,57.5
510,1453435200,,52.1742,73.4423,,58.93,73.7035,62.77,62.1379,49.9
511,1453438800,,49.5551,71.3925,,67.0525,68.4824,64.38,60.4362,50.5
512,1453442400,,57.3154,74.3839,,64.4646,63.7036,56.06,62.5961,48.5
513,1453446000,,54.5065,73.0185,,64.7696,62.6934,61.4,61.0606,42.4
514,1453449600,,59.9584,74.1189,,58.696,64.8199,73.64,61.3638,40
515,1453453200,,64.8524,83.9478,,63.9313,66.5812,77.23,68.1541,46.7
516,1453456800,,66.7394,87.485,,71.6174,88.4742,80.94,70.1348,55
517,1453460400,,65.7755,141.23,,67.155,84.9985,88.17,73.7887,51.9
518,1453464000,,59.1987,324.76,,59.8082,76.0282,91.83,96.2982,44.4
519,1453467600,,60.8901,325.228,,57.1214,80.318,106.4,95.6358,50.5
520,1453471200,,57.1314,243.346,,68.1645,79.449,106,85.6271,46.6
521,1453474800,,66.755,239.005,,57.6276,76.8395,90.13,84.0112,51.3
522,1453478400,,70.4791,205.602,,80.6376,128.086,85.64,84.6191,89.2
523,1453482000,,79.0707,137.38,,142.795,238.048,103.5,84.6569,155.1
524,1453485600,,100.079,139.395,,136.796,283.358,145.6,110.39,189.9
525,1453489200,,174.085,172.295,,217.97,314.255,176.3,138.288,212.9
526,1453492800,,218.946,220.233,,223.118,360.348,207.8,171.447,253
527,1453496400,,235.905,242.654,,247.369,,230.6,185.082,290.49
528,1453500000,,237.392,294.117,,258.545,419.588,256.1,215.447,284
529,1453503600,,243.4,305.483,,221.734,,289.3,226.881,292.41
530,1453507200,,229.585,307.431,,230.386,,310.3,233.374,313.532
531,1453510800,,227.807,310.083,,222.886,323.213,311.7,229.39,241.6
532,1453514400,,202.547,334.347,,203.889,306.713,304,246.908,230.1
533,1453518000,,198.92,316.307,,209.856,270.788,335.3,243.151,204.3
534,1453521600,,172.055,300.869,,200.814,244.518,314.4,228.893,175.8
535,1453525200,,177.167,319.504,,269.626,253.944,288.6,232.179,180.7
536,1453528800,,167.555,290.649,,208.246,271.341,318.2,212.884,184.7
537,1453532400,,176.846,288.625,,170.631,284.42,312.8,208.786,192.9
538,1453536000,,177.897,262.149,,252.255,277.259,307.8,187.392,184.8
539,1453539600,,221.439,270.986,,208.33,321.797,316.6,192.762,219.3
540,1453543200,,198.743,293.753,,210.213,343.117,310,195.272,238.3
541,1453546800,,167.278,374.69,,197.815,265.038,339.8,203.839,194.6
542,1453550400,,191.573,444.367,,221.779,271.827,368.6,221.981,183
543,1453554000,,181.375,443.319,,221.847,237.396,354.4,226.99,168.3
544,1453557600,,208.441,409.568,,307.897,271.352,364.2,209.587,185.5
545,1453561200,,192.096,366.735,,307.003,254.843,315.6,190.143,173.3
546,1453564800,,174.002,402.183,,267.61,308.477,341.7,196.81,191.8
547,1453568400,,211.387,404.842,,267.506,374.913,384.6,215.027,247
548,1453572000,,268.573,362.891,,228.587,,285.6,210.399,319.321
549,1453575600,,266.116,316.805,,245.155,,320.3,227.168,350.247
550,1453579200,,247.606,317.3,,259.678,,337.1,224.824,338.889
551,1453582800,,235.867,316.221,,251.081,387.794,294.5,234.53,281.1
552,1453586400,,134.482,265.019,,162.345,336.339,238.3,210.928,257.6
553,1453590000,,98.16,176.011,,117.293,279.042,160.3,157.291,215.5
554,1453593600,,110.827,149.98,,133.703,241.381,151.4,133.649,210.508
555,1453597200,,86.0855,141.04,,116.428,185.098,130.5,122.005,158.606
556,1453600800,,83.8325,122.56,,94.7159,122.11,123.6,106.115,114.905
557,1453604400,,71.54,122.053,,71.403,103.1,97.99,103.536,97.3039
558,1453608000,,72.0865,121.275,,88.0296,98.6211,82.1,98.0298,83.4033
559,1453611600,,76.2761,122.67,,72.143,83.041,93.87,100.122,65.7026
560,1453615200,,62.1016,74.69,,52.8013,52.3419,68.39,60.8827,44.1018
561,1453618800,,48.1294,67.1495,,42.1899,43.5853,45.6,49.7337,39.6016
562,1453622400,,47.1054,68.5151,,45.1069,49.075,47.94,51.1545,40.0016
563,1453626000,,46.0162,64.8775,,47.7516,48.8833,50.96,48.8295,38.7015
564,1453629600,,61.0538,65.2256,,46.0605,55.9466,58.8,50.3133,39.5016
565,1453633200,,59.6685,61.0043,,43.9374,54.1144,53.83,50.5789,43.4017
566,1453636800,,56.7285,64.6635,,54.9903,58.2214,58.95,54.2345,46.7019
567,1453640400,,70.7683,72.0709,,64.1671,62.5326,70.72,59.6393,53.2021
568,1453644000,,77.8895,85.2473,,68.2521,71.0157,93.12,69.1901,53.2021
569,1453647600,,76.4883,86.0376,,79.7762,80.9801,86.67,73.7926,70.6028
570,1453651200,,80.9545,96.6519,,70.4292,88.2079,98.67,83.4029,74.403
571,1453654800,,88.885,103.109,,74.5866,81.7479,99.48,89.9509,64.2026
572,1453658400,,87.1005,92.7936,,83.7639,84.009,96.96,81.7155,77.1031
573,1453662000,,77.8526,92.3562,,98.1078,85.5011,96.1,82.4009,67.4027
574,1453665600,,94.5338,78.5933,,95.4685,71.4651,84.53,66.8228,64.2026
575,1453669200,,81.7037,86.9826,,84.6193,83.3121,85.59,72.6295,72.7029
576,1453672800,,81.799,94.6296,,90.4191,81.6672,85.46,79.8976,69.1028
577,1453676400,,77.17,95.6871,,94.2577,58.8672,83.1,82.0572,50.302
578,1453680000,,99.2488,102.499,,80.2029,68.7489,87.55,87.4803,57.8023
579,1453683600,,70.7814,81.3757,,84.5913,47.5694,69.31,68.5813,35.1014
580,1453687200,,87.0065,93.4254,,97.8416,53.4595,79.37,78.692,41.3017
581,1453690800,,82.7485,107.651,,90.4791,87.0725,99.98,90.864,68.3027
582,1453694400,,71.9321,113.281,,81.8533,104.511,102.7,93.9222,80.4032
583,1453698000,,68.5406,110.599,,77.441,112.078,94.8,89.0654,97.4039
584,1453701600,,70.7488,111.338,,78.5201,113.611,90,90.099,90.6036
585,1453705200,,92.0438,104.193,,72.6261,128.409,104,84.9215,100.604
586,1453708800,,79.9705,109.918,,89.7582,128.067,99.75,87.3568,101.204
587,1453712400,,65.7586,134.085,,87.0219,129.662,99.62,97.0362,104.204
588,1453716000,,71.99,124.179,,68.9782,119.775,92.06,86.5111,86.2034
589,1453719600,,71.3256,130.633,,76.5141,124.4,101,92.5497,87.4035
590,1453723200,,52.5155,91.3815,,59.1759,81.5066,82.78,69.2985,67.7027
591,1453726800,,43.8528,83.8229,,43.6136,71.1963,77.96,64.1592,63.5025
592,1453730400,,27.0981,62.9717,,25.8009,64.2125,53.26,50.3587,45.9018
593,1453734000,,22.4933,34.2085,,26.3613,67.6734,38.62,27.587,51.202
594,1453737600,,21.5988,32.0089,,22.5571,39.2984,33.94,26.3481,32.3013
595,1453741200,,25.5023,37.9852,,26.324,27.5043,32.9,31.6417,26.348
596,1453744800,,34.1224,41.6456,,28.3268,34.422,30.38,34.1692,26.001
597,1453748400,,39.0044,45.2023,,33.79,35.4155,36.65,36.5481,27.8011
598,1453752000,,44.4222,47.1236,,29.8627,26.5367,32.9,37.8983,25.401
599,1453755600,,36.9359,47.6997,,34.1026,38.2853,34.67,38.3998,31.3013
600,1453759200,,38.964,54.8204,,35.7022,51.1735,46.31,44.3011,42.6017
601,1453762800,,48.8432,61.6438,,38.1378,46.0015,51.53,49.9055,36.7015
602,1453766400,,42.0608,65.3398,,39.2378,51.1742,38.34,50.7669,36.3015
603,1453770000,,40.7976,66.8053,,45.2896,52.8956,46.08,51.7674,39.2016
604,1453773600,,42.5944,56.4057,,38.9623,69.7053,46.68,46.7631,46.4019
605,1453777200,,42.5714,61.1413,,39.1709,47.5432,,48.0126,38.0015
606,1453780800,,47.6605,67.3955,,43.9064,52.7678,,52.1504,37.7015
607,1453784400,,51.1419,64.4307,,49.346,52.6813,44.23,48.6189,38.5015
608,1453788000,,43.5107,67.151,,45.385,58.1174,47.65,51.5471,43.9018
609,1453791600,,53.0004,64.0137,,56.3844,83.5028,52.41,52.1423,63.1025
610,1453795200,,49.1566,69.8057,,49.6615,85.5308,58.44,54.7687,58.7023
611,1453798800,,54.6805,69.9134,,48.5236,87.8823,57.42,54.7439,70.0028
612,1453802400,,48.8883,69.78,,44.4481,70.8085,58.69,53.3978,54.7022
613,1453806000,,47.5181,47.4523,,31.7944,51.751,43.73,38.2369,42.2017
614,1453809600,,31.0183,32.4716,,16.7923,47.5677,36.11,26.9121,45.1018
615,1453813200,,34.1953,37.5448,,27.0854,23.9777,31.01,28.8076,20.0008
616,1453816800,,30.7639,47.791,,30.3418,39.845,42.14,35.8555,24.601
617,1453820400,,33.0716,59.2132,,35.6532,62.5775,49.46,46.0782,41.9017
618,1453824000,,36.7376,64.6659,,41.6562,87.1567,71.19,51.2608,62.5025
619,1453827600,,52.7593,80.7522,,78.7613,113.15,83.05,64.2812,85.6034
620,1453831200,,68.5555,122,,70.092,148.622,95.97,92.0151,119.705
621,1453834800,,74.7589,98.676,,76.528,125.737,87.38,81.0463,106.504
622,1453838400,,78.5689,103.024,,80.4316,163.482,114.9,85.0192,132.205
623,1453842000,,66.0727,115.052,,78.1541,152.419,110.6,95.8194,131.905
624,1453845600,,77.5611,115.903,,75.0443,152.355,102.4,96.8022,125.605
625,1453849200,,60.3456,114.474,,82.2884,154.164,92.34,94.2408,128.405
626,1453852800,,54.9206,112.896,,87.7649,112.573,103.3,93.0105,103.104
627,1453856400,,67.2154,114.148,,85.869,124.123,92.77,95.1795,110.904
628,1453860000,,73.4026,113.793,,91.9025,135.491,103.8,95.2578,119.405
629,1453863600,,65.9059,113.171,,79.1482,93.2948,90.27,95.4792,79.9032
630,1453867200,,62.5191,97.8849,,56.9215,90.4572,82.07,82.1832,79.5032
631,1453870800,,43.9308,93.9636,,51.7619,75.9618,80.65,78.943,57.0023
632,1453874400,,44.9809,92.9637,,47.8997,38.5234,85.02,78.2183,28.1011
633,1453878000,,48.1321,94.338,,48.437,75.0805,102.3,78.5877,54.8022
634,1453881600,,39.5624,83.0618,,47.2406,90.1648,98.24,67.1041,58.4023
635,1453885200,,23.606,27.1024,,22.0718,63.4167,36.23,21.0602,43.9018
636,1453888800,,22.9159,29.2874,,26.0731,37.9623,32.74,20.473,33.4013
637,1453892400,,29.7486,27.5529,,22.6151,35.4983,39.89,20.0083,23.2009
638,1453896000,,20.8259,61.1507,,13.6787,31.7825,38.69,21.7284,14.8006
639,1453899600,,16.6864,89.0165,,16.4775,19.9513,36.65,25.4722,7.30029
640,1453903200,,27.0037,95.4846,,17.541,35.8538,51.84,29.9744,16.2006
641,1453906800,,33.0202,98.5077,,21.2417,42.1693,59.3,34.8874,17.9007
642,1453910400,,38.5438,100.489,,31.1959,45.7266,69.83,37.7934,30.2012
643,1453914000,,53.452,185.582,,42.4087,32.6174,103.2,65.4777,21.1008
644,1453917600,,44.7757,178.804,,34.1011,39.1603,69.25,71.6829,19.0008
645,1453921200,,55.2521,137.203,,47.8342,29.516,66.09,61.9048,21.2008
646,1453924800,,47.5939,112.254,,59.0976,26.2901,57.49,57.7665,14.3006
647,1453928400,,39.4214,106.258,,64.4762,24.8569,99.73,64.6849,15.2006
648,1453932000,,35.1741,94.5891,,48.9076,65.8645,111.4,59.2114,49.202
649,1453935600,,31.3125,96.2685,,31.0442,70.557,118.1,64.0125,55.5022
650,1453939200,,30.1443,76.5724,,30.4984,37.94,64.06,60.5687,31.8013
651,1453942800,,28.4595,53.1344,,18.0064,14.7612,67.51,42.1984,9.9004
652,1453946400,,17.7494,40.6142,,15.4606,15.7364,51.05,31.6597,6.60026
653,1453950000,,11.4672,36.0629,,14.2668,17.3068,46.96,27.2261,5.90024
654,1453953600,,13.0905,28.383,,10.0829,16.6986,30.56,18.767,5.0002
655,1453957200,,11.9466,33.5533,,10.3309,19.9082,22.5,16.0483,12.2005
656,1453960800,,18.4255,69.488,,15.04,19.2563,,24.5227,15.2006
657,1453964400,,13.1029,85.3293,,23.3602,20.0185,32.23,25.4651,12.9005
658,1453968000,,13.8208,40.9109,,13.0414,12.8518,18.55,15.5968,8.50034
659,1453971600,,11.8058,23.8891,,9.0499,14.6813,22.75,10.6087,10.0004
660,1453975200,,13.9745,56.707,,5.38732,13.7097,27.98,17.7806,8.90036
